"DateTime","Witness Size","Stripped Size","Total"
"2016-05-12 00:00:00",0,989243,989243
"2016-05-13 00:00:00",0,989047,989047
"2016-05-14 00:00:00",0,997996,997996
"2016-05-15 00:00:00",0,997883,997883
"2016-05-16 00:00:00",0,998120,998120
"2016-05-17 00:00:00",0,998068,998068
"2016-05-18 00:00:00",0,998081,998081
"2016-05-19 00:00:00",0,998088,998088
"2016-05-20 00:00:00",0,997991,997991
"2016-05-21 00:00:00",0,996128,996128
"2016-05-22 00:00:00",0,629478,629478
"2016-05-23 00:00:00",0,772796,772796
"2016-05-24 00:00:00",0,998028,998028
"2016-05-25 00:00:00",0,998030,998030
"2016-05-26 00:00:00",0,998021,998021
"2016-05-27 00:00:00",0,998131,998131
"2016-05-28 00:00:00",0,998016,998016
"2016-05-29 00:00:00",0,922336,922336
"2016-05-30 00:00:00",0,998128,998128
"2016-05-31 00:00:00",0,998034,998034
"2016-06-01 00:00:00",0,998054,998054
"2016-06-02 00:00:00",0,998027,998027
"2016-06-03 00:00:00",0,997369,997369
"2016-06-04 00:00:00",0,996192,996192
"2016-06-05 00:00:00",0,609069,609069
"2016-06-06 00:00:00",0,929168,929168
"2016-06-07 00:00:00",0,998060,998060
"2016-06-08 00:00:00",0,997890,997890
"2016-06-09 00:00:00",0,932762,932762
"2016-06-10 00:00:00",0,996151,996151
"2016-06-11 00:00:00",0,951676,951676
"2016-06-12 00:00:00",0,997898,997898
"2016-06-13 00:00:00",0,998062,998062
"2016-06-14 00:00:00",0,998104,998104
"2016-06-15 00:00:00",0,998116,998116
"2016-06-16 00:00:00",0,998082,998082
"2016-06-17 00:00:00",0,998095,998095
"2016-06-18 00:00:00",0,998106,998106
"2016-06-19 00:00:00",0,938256,938256
"2016-06-20 00:00:00",0,998008,998008
"2016-06-21 00:00:00",0,998102,998102
"2016-06-22 00:00:00",0,998114,998114
"2016-06-23 00:00:00",0,998087,998087
"2016-06-24 00:00:00",0,998134,998134
"2016-06-25 00:00:00",0,998073,998073
"2016-06-26 00:00:00",0,964561,964561
"2016-06-27 00:00:00",0,997320,997320
"2016-06-28 00:00:00",0,997079,997079
"2016-06-29 00:00:00",0,997166,997166
"2016-06-30 00:00:00",0,997992,997992
"2016-07-01 00:00:00",0,996969,996969
"2016-07-02 00:00:00",0,933754,933754
"2016-07-03 00:00:00",0,716074,716074
"2016-07-04 00:00:00",0,980317,980317
"2016-07-05 00:00:00",0,992127,992127
"2016-07-06 00:00:00",0,997252,997252
"2016-07-07 00:00:00",0,997111,997111
"2016-07-08 00:00:00",0,993688,993688
"2016-07-09 00:00:00",0,752988,752988
"2016-07-10 00:00:00",0,556723,556723
"2016-07-11 00:00:00",0,989121,989121
"2016-07-12 00:00:00",0,990763,990763
"2016-07-13 00:00:00",0,998022,998022
"2016-07-14 00:00:00",0,997919,997919
"2016-07-15 00:00:00",0,996952,996952
"2016-07-16 00:00:00",0,949571,949571
"2016-07-17 00:00:00",0,961797,961797
"2016-07-18 00:00:00",0,997185,997185
"2016-07-19 00:00:00",0,998025,998025
"2016-07-20 00:00:00",0,997250,997250
"2016-07-21 00:00:00",0,998068,998068
"2016-07-22 00:00:00",0,997882,997882
"2016-07-23 00:00:00",0,997049,997049
"2016-07-24 00:00:00",0,996614,996614
"2016-07-25 00:00:00",0,998095,998095
"2016-07-26 00:00:00",0,998086,998086
"2016-07-27 00:00:00",0,998123,998123
"2016-07-28 00:00:00",0,998115,998115
"2016-07-29 00:00:00",0,998044,998044
"2016-07-30 00:00:00",0,998111,998111
"2016-07-31 00:00:00",0,998052,998052
"2016-08-01 00:00:00",0,997928,997928
"2016-08-02 00:00:00",0,998109,998109
"2016-08-03 00:00:00",0,995023,995023
"2016-08-04 00:00:00",0,989982,989982
"2016-08-05 00:00:00",0,979905,979905
"2016-08-06 00:00:00",0,669964,669964
"2016-08-07 00:00:00",0,983865,983865
"2016-08-08 00:00:00",0,998097,998097
"2016-08-09 00:00:00",0,998168,998168
"2016-08-10 00:00:00",0,998093,998093
"2016-08-11 00:00:00",0,998100,998100
"2016-08-12 00:00:00",0,998036,998036
"2016-08-13 00:00:00",0,790220,790220
"2016-08-14 00:00:00",0,693242,693242
"2016-08-15 00:00:00",0,998011,998011
"2016-08-16 00:00:00",0,998141,998141
"2016-08-17 00:00:00",0,998121,998121
"2016-08-18 00:00:00",0,994686,994686
"2016-08-19 00:00:00",0,997965,997965
"2016-08-20 00:00:00",0,970332,970332
"2016-08-21 00:00:00",0,701692,701692
"2016-08-22 00:00:00",0,994343,994343
"2016-08-23 00:00:00",0,998061,998061
"2016-08-24 00:00:00",0,993234,993234
"2016-08-25 00:00:00",0,998097,998097
"2016-08-26 00:00:00",0,998062,998062
"2016-08-27 00:00:00",0,966299,966299
"2016-08-28 00:00:00",0,636734,636734
"2016-08-29 00:00:00",0,998080,998080
"2016-08-30 00:00:00",0,998066,998066
"2016-08-31 00:00:00",0,998076,998076
"2016-09-01 00:00:00",0,998047,998047
"2016-09-02 00:00:00",0,993662,993662
"2016-09-03 00:00:00",0,988038,988038
"2016-09-04 00:00:00",0,556447,556447
"2016-09-05 00:00:00",0,998106,998106
"2016-09-06 00:00:00",0,998057,998057
"2016-09-07 00:00:00",0,997935,997935
"2016-09-08 00:00:00",0,998056,998056
"2016-09-09 00:00:00",0,998013,998013
"2016-09-10 00:00:00",0,749125,749125
"2016-09-11 00:00:00",0,631947,631947
"2016-09-12 00:00:00",0,969870,969870
"2016-09-13 00:00:00",0,995614,995614
"2016-09-14 00:00:00",0,983051,983051
"2016-09-15 00:00:00",0,993664,993664
"2016-09-16 00:00:00",0,998046,998046
"2016-09-17 00:00:00",0,990584,990584
"2016-09-18 00:00:00",0,749891,749891
"2016-09-19 00:00:00",0,998113,998113
"2016-09-20 00:00:00",0,998004,998004
"2016-09-21 00:00:00",0,879162,879162
"2016-09-22 00:00:00",0,998043,998043
"2016-09-23 00:00:00",0,998031,998031
"2016-09-24 00:00:00",0,716686,716686
"2016-09-25 00:00:00",0,613087,613087
"2016-09-26 00:00:00",0,993460,993460
"2016-09-27 00:00:00",0,996234,996234
"2016-09-28 00:00:00",0,997996,997996
"2016-09-29 00:00:00",0,998096,998096
"2016-09-30 00:00:00",0,998059,998059
"2016-10-01 00:00:00",0,869380,869380
"2016-10-02 00:00:00",0,991941,991941
"2016-10-03 00:00:00",0,998122,998122
"2016-10-04 00:00:00",0,998059,998059
"2016-10-05 00:00:00",0,998013,998013
"2016-10-06 00:00:00",0,998077,998077
"2016-10-07 00:00:00",0,998039,998039
"2016-10-08 00:00:00",0,961157,961157
"2016-10-09 00:00:00",0,934409,934409
"2016-10-10 00:00:00",0,998097,998097
"2016-10-11 00:00:00",0,998149,998149
"2016-10-12 00:00:00",0,998082,998082
"2016-10-13 00:00:00",0,998144,998144
"2016-10-14 00:00:00",0,998132,998132
"2016-10-15 00:00:00",0,998058,998058
"2016-10-16 00:00:00",0,985186,985186
"2016-10-17 00:00:00",0,998109,998109
"2016-10-18 00:00:00",0,998102,998102
"2016-10-19 00:00:00",0,998089,998089
"2016-10-20 00:00:00",0,998165,998165
"2016-10-21 00:00:00",0,992054,992054
"2016-10-22 00:00:00",0,997456,997456
"2016-10-23 00:00:00",0,995526,995526
"2016-10-24 00:00:00",0,998115,998115
"2016-10-25 00:00:00",0,998133,998133
"2016-10-26 00:00:00",0,998178,998178
"2016-10-27 00:00:00",0,998168,998168
"2016-10-28 00:00:00",0,998051,998051
"2016-10-29 00:00:00",0,994108,994108
"2016-10-30 00:00:00",0,632820,632820
"2016-10-31 00:00:00",0,998119,998119
"2016-11-01 00:00:00",0,998121,998121
"2016-11-02 00:00:00",0,998152,998152
"2016-11-03 00:00:00",0,998068,998068
"2016-11-04 00:00:00",0,998173,998173
"2016-11-05 00:00:00",0,998018,998018
"2016-11-06 00:00:00",0,882478,882478
"2016-11-07 00:00:00",0,998106,998106
"2016-11-08 00:00:00",0,998081,998081
"2016-11-09 00:00:00",0,998126,998126
"2016-11-10 00:00:00",0,998043,998043
"2016-11-11 00:00:00",0,991103,991103
"2016-11-12 00:00:00",0,987781,987781
"2016-11-13 00:00:00",0,991815,991815
"2016-11-14 00:00:00",0,998094,998094
"2016-11-15 00:00:00",0,998112,998112
"2016-11-16 00:00:00",0,998065,998065
"2016-11-17 00:00:00",0,998144,998144
"2016-11-18 00:00:00",0,998160,998160
"2016-11-19 00:00:00",0,998102,998102
"2016-11-20 00:00:00",0,998147,998147
"2016-11-21 00:00:00",0,998155,998155
"2016-11-22 00:00:00",0,998194,998194
"2016-11-23 00:00:00",0,998169,998169
"2016-11-24 00:00:00",0,998147,998147
"2016-11-25 00:00:00",0,998179,998179
"2016-11-26 00:00:00",0,998200,998200
"2016-11-27 00:00:00",0,998132,998132
"2016-11-28 00:00:00",0,998156,998156
"2016-11-29 00:00:00",0,998164,998164
"2016-11-30 00:00:00",0,998167,998167
"2016-12-01 00:00:00",0,998163,998163
"2016-12-02 00:00:00",0,998181,998181
"2016-12-03 00:00:00",0,998153,998153
"2016-12-04 00:00:00",0,998141,998141
"2016-12-05 00:00:00",0,998157,998157
"2016-12-06 00:00:00",0,998178,998178
"2016-12-07 00:00:00",0,998158,998158
"2016-12-08 00:00:00",0,998130,998130
"2016-12-09 00:00:00",0,998177,998177
"2016-12-10 00:00:00",0,998153,998153
"2016-12-11 00:00:00",0,874683,874683
"2016-12-12 00:00:00",0,998123,998123
"2016-12-13 00:00:00",0,998112,998112
"2016-12-14 00:00:00",0,998170,998170
"2016-12-15 00:00:00",0,998197,998197
"2016-12-16 00:00:00",0,998210,998210
"2016-12-17 00:00:00",0,998129,998129
"2016-12-18 00:00:00",0,998147,998147
"2016-12-19 00:00:00",0,998148,998148
"2016-12-20 00:00:00",0,998197,998197
"2016-12-21 00:00:00",0,998151,998151
"2016-12-22 00:00:00",0,998152,998152
"2016-12-23 00:00:00",0,998151,998151
"2016-12-24 00:00:00",0,998145,998145
"2016-12-25 00:00:00",0,711211,711211
"2016-12-26 00:00:00",0,998146,998146
"2016-12-27 00:00:00",0,998115,998115
"2016-12-28 00:00:00",0,998125,998125
"2016-12-29 00:00:00",0,998204,998204
"2016-12-30 00:00:00",0,998134,998134
"2016-12-31 00:00:00",0,998064,998064
"2017-01-01 00:00:00",0,980378,980378
"2017-01-02 00:00:00",0,998166,998166
"2017-01-03 00:00:00",0,998180,998180
"2017-01-04 00:00:00",0,998205,998205
"2017-01-05 00:00:00",0,998213,998213
"2017-01-06 00:00:00",0,998186,998186
"2017-01-07 00:00:00",0,998172,998172
"2017-01-08 00:00:00",0,998091,998091
"2017-01-09 00:00:00",0,998169,998169
"2017-01-10 00:00:00",0,998208,998208
"2017-01-11 00:00:00",0,998190,998190
"2017-01-12 00:00:00",0,998106,998106
"2017-01-13 00:00:00",0,998138,998138
"2017-01-14 00:00:00",0,998022,998022
"2017-01-15 00:00:00",0,714991,714991
"2017-01-16 00:00:00",0,998076,998076
"2017-01-17 00:00:00",0,998132,998132
"2017-01-18 00:00:00",0,998151,998151
"2017-01-19 00:00:00",0,998132,998132
"2017-01-20 00:00:00",0,989535,989535
"2017-01-21 00:00:00",0,778768,778768
"2017-01-22 00:00:00",0,753731,753731
"2017-01-23 00:00:00",0,998174,998174
"2017-01-24 00:00:00",0,998180,998180
"2017-01-25 00:00:00",0,998194,998194
"2017-01-26 00:00:00",0,998193,998193
"2017-01-27 00:00:00",0,998133,998133
"2017-01-28 00:00:00",0,998172,998172
"2017-01-29 00:00:00",0,998136,998136
"2017-01-30 00:00:00",0,998178,998178
"2017-01-31 00:00:00",0,998202,998202
"2017-02-01 00:00:00",0,998216,998216
"2017-02-02 00:00:00",0,998191,998191
"2017-02-03 00:00:00",0,998204,998204
"2017-02-04 00:00:00",0,998185,998185
"2017-02-05 00:00:00",0,998196,998196
"2017-02-06 00:00:00",0,998206,998206
"2017-02-07 00:00:00",0,998178,998178
"2017-02-08 00:00:00",0,998187,998187
"2017-02-09 00:00:00",0,998180,998180
"2017-02-10 00:00:00",0,998194,998194
"2017-02-11 00:00:00",0,998197,998197
"2017-02-12 00:00:00",0,998127,998127
"2017-02-13 00:00:00",0,998173,998173
"2017-02-14 00:00:00",0,998170,998170
"2017-02-15 00:00:00",0,998196,998196
"2017-02-16 00:00:00",0,998203,998203
"2017-02-17 00:00:00",0,998223,998223
"2017-02-18 00:00:00",0,998179,998179
"2017-02-19 00:00:00",0,998173,998173
"2017-02-20 00:00:00",0,998181,998181
"2017-02-21 00:00:00",0,998198,998198
"2017-02-22 00:00:00",0,998208,998208
"2017-02-23 00:00:00",0,998190,998190
"2017-02-24 00:00:00",0,998180,998180
"2017-02-25 00:00:00",0,998192,998192
"2017-02-26 00:00:00",0,998159,998159
"2017-02-27 00:00:00",0,998185,998185
"2017-02-28 00:00:00",0,998177,998177
"2017-03-01 00:00:00",0,998189,998189
"2017-03-02 00:00:00",0,998194,998194
"2017-03-03 00:00:00",0,998194,998194
"2017-03-04 00:00:00",0,998217,998217
"2017-03-05 00:00:00",0,998195,998195
"2017-03-06 00:00:00",0,998216,998216
"2017-03-07 00:00:00",0,998197,998197
"2017-03-08 00:00:00",0,998207,998207
"2017-03-09 00:00:00",0,998229,998229
"2017-03-10 00:00:00",0,998218,998218
"2017-03-11 00:00:00",0,998189,998189
"2017-03-12 00:00:00",0,998221,998221
"2017-03-13 00:00:00",0,998211,998211
"2017-03-14 00:00:00",0,998205,998205
"2017-03-15 00:00:00",0,998211,998211
"2017-03-16 00:00:00",0,998214,998214
"2017-03-17 00:00:00",0,998208,998208
"2017-03-18 00:00:00",0,998204,998204
"2017-03-19 00:00:00",0,998175,998175
"2017-03-20 00:00:00",0,998220,998220
"2017-03-21 00:00:00",0,998200,998200
"2017-03-22 00:00:00",0,998197,998197
"2017-03-23 00:00:00",0,998192,998192
"2017-03-24 00:00:00",0,998143,998143
"2017-03-25 00:00:00",0,998206,998206
"2017-03-26 00:00:00",0,817058,817058
"2017-03-27 00:00:00",0,998191,998191
"2017-03-28 00:00:00",0,998212,998212
"2017-03-29 00:00:00",0,998211,998211
"2017-03-30 00:00:00",0,998182,998182
"2017-03-31 00:00:00",0,998212,998212
"2017-04-01 00:00:00",0,998216,998216
"2017-04-02 00:00:00",0,998148,998148
"2017-04-03 00:00:00",0,998146,998146
"2017-04-04 00:00:00",0,998223,998223
"2017-04-05 00:00:00",0,998195,998195
"2017-04-06 00:00:00",0,998191,998191
"2017-04-07 00:00:00",0,998192,998192
"2017-04-08 00:00:00",0,998191,998191
"2017-04-09 00:00:00",0,998169,998169
"2017-04-10 00:00:00",0,998182,998182
"2017-04-11 00:00:00",0,998198,998198
"2017-04-12 00:00:00",0,998206,998206
"2017-04-13 00:00:00",0,998203,998203
"2017-04-14 00:00:00",0,998186,998186
"2017-04-15 00:00:00",0,998202,998202
"2017-04-16 00:00:00",0,998184,998184
"2017-04-17 00:00:00",0,998155,998155
"2017-04-18 00:00:00",0,998177,998177
"2017-04-19 00:00:00",0,998209,998209
"2017-04-20 00:00:00",0,998198,998198
"2017-04-21 00:00:00",0,998203,998203
"2017-04-22 00:00:00",0,998202,998202
"2017-04-23 00:00:00",0,998206,998206
"2017-04-24 00:00:00",0,998180,998180
"2017-04-25 00:00:00",0,998179,998179
"2017-04-26 00:00:00",0,998206,998206
"2017-04-27 00:00:00",0,998205,998205
"2017-04-28 00:00:00",0,998205,998205
"2017-04-29 00:00:00",0,998185,998185
"2017-04-30 00:00:00",0,998178,998178
"2017-05-01 00:00:00",0,998200,998200
"2017-05-02 00:00:00",0,998211,998211
"2017-05-03 00:00:00",0,998201,998201
"2017-05-04 00:00:00",0,998213,998213
"2017-05-05 00:00:00",0,998219,998219
"2017-05-06 00:00:00",0,998217,998217
"2017-05-07 00:00:00",0,998194,998194
"2017-05-08 00:00:00",0,998203,998203
"2017-05-09 00:00:00",0,998217,998217
"2017-05-10 00:00:00",0,998215,998215
"2017-05-11 00:00:00",0,998183,998183
"2017-05-12 00:00:00",0,998213,998213
"2017-05-13 00:00:00",0,998190,998190
"2017-05-14 00:00:00",0,998226,998226
"2017-05-15 00:00:00",0,998224,998224
"2017-05-16 00:00:00",0,998218,998218
"2017-05-17 00:00:00",0,998214,998214
"2017-05-18 00:00:00",0,998221,998221
"2017-05-19 00:00:00",0,998217,998217
"2017-05-20 00:00:00",0,998201,998201
"2017-05-21 00:00:00",0,998210,998210
"2017-05-22 00:00:00",0,998217,998217
"2017-05-23 00:00:00",0,998195,998195
"2017-05-24 00:00:00",0,998198,998198
"2017-05-25 00:00:00",0,998204,998204
"2017-05-26 00:00:00",0,998184,998184
"2017-05-27 00:00:00",0,998190,998190
"2017-05-28 00:00:00",0,998197,998197
"2017-05-29 00:00:00",0,998170,998170
"2017-05-30 00:00:00",0,998201,998201
"2017-05-31 00:00:00",0,998205,998205
"2017-06-01 00:00:00",0,998204,998204
"2017-06-02 00:00:00",0,998196,998196
"2017-06-03 00:00:00",0,998209,998209
"2017-06-04 00:00:00",0,998231,998231
"2017-06-05 00:00:00",0,998177,998177
"2017-06-06 00:00:00",0,998198,998198
"2017-06-07 00:00:00",0,998212,998212
"2017-06-08 00:00:00",0,998202,998202
"2017-06-09 00:00:00",0,998200,998200
"2017-06-10 00:00:00",0,998218,998218
"2017-06-11 00:00:00",0,998217,998217
"2017-06-12 00:00:00",0,998201,998201
"2017-06-13 00:00:00",0,998209,998209
"2017-06-14 00:00:00",0,998198,998198
"2017-06-15 00:00:00",0,998199,998199
"2017-06-16 00:00:00",0,998194,998194
"2017-06-17 00:00:00",0,998217,998217
"2017-06-18 00:00:00",0,998197,998197
"2017-06-19 00:00:00",0,998195,998195
"2017-06-20 00:00:00",0,998220,998220
"2017-06-21 00:00:00",0,998225,998225
"2017-06-22 00:00:00",0,998245,998245
"2017-06-23 00:00:00",0,998197,998197
"2017-06-24 00:00:00",0,998236,998236
"2017-06-25 00:00:00",0,998214,998214
"2017-06-26 00:00:00",0,998243,998243
"2017-06-27 00:00:00",0,998251,998251
"2017-06-28 00:00:00",0,998225,998225
"2017-06-29 00:00:00",0,998207,998207
"2017-06-30 00:00:00",0,998221,998221
"2017-07-01 00:00:00",0,998164,998164
"2017-07-02 00:00:00",0,998043,998043
"2017-07-03 00:00:00",0,998141,998141
"2017-07-04 00:00:00",0,998213,998213
"2017-07-05 00:00:00",0,998187,998187
"2017-07-06 00:00:00",0,998197,998197
"2017-07-07 00:00:00",0,998165,998165
"2017-07-08 00:00:00",0,998114,998114
"2017-07-09 00:00:00",0,998058,998058
"2017-07-10 00:00:00",0,998069,998069
"2017-07-11 00:00:00",0,998169,998169
"2017-07-12 00:00:00",0,998144,998144
"2017-07-13 00:00:00",0,998118,998118
"2017-07-14 00:00:00",0,998148,998148
"2017-07-15 00:00:00",0,998187,998187
"2017-07-16 00:00:00",0,998127,998127
"2017-07-17 00:00:00",0,998197,998197
"2017-07-18 00:00:00",0,998179,998179
"2017-07-19 00:00:00",0,998215,998215
"2017-07-20 00:00:00",0,998197,998197
"2017-07-21 00:00:00",0,998249,998249
"2017-07-22 00:00:00",0,998239,998239
"2017-07-23 00:00:00",0,933079,933079
"2017-07-24 00:00:00",0,998205,998205
"2017-07-25 00:00:00",0,999074,999074
"2017-07-26 00:00:00",0,998315,998315
"2017-07-27 00:00:00",0,998297,998297
"2017-07-28 00:00:00",0,999091,999091
"2017-07-29 00:00:00",0,998285,998285
"2017-07-30 00:00:00",0,998202,998202
"2017-07-31 00:00:00",0,999088,999088
"2017-08-01 00:00:00",0,956453,956453
"2017-08-02 00:00:00",0,998231,998231
"2017-08-03 00:00:00",0,998233,998233
"2017-08-04 00:00:00",0,998230,998230
"2017-08-05 00:00:00",0,998126,998126
"2017-08-06 00:00:00",0,998155,998155
"2017-08-07 00:00:00",0,998234,998234
"2017-08-08 00:00:00",0,999109,999109
"2017-08-09 00:00:00",0,999162,999162
"2017-08-10 00:00:00",0,999150,999150
"2017-08-11 00:00:00",0,999152,999152
"2017-08-12 00:00:00",0,999126,999126
"2017-08-13 00:00:00",0,999138,999138
"2017-08-14 00:00:00",0,999129,999129
"2017-08-15 00:00:00",0,999174,999174
"2017-08-16 00:00:00",0,999154,999154
"2017-08-17 00:00:00",0,999184,999184
"2017-08-18 00:00:00",0,999179,999179
"2017-08-19 00:00:00",0,998281,998281
"2017-08-20 00:00:00",0,998248,998248
"2017-08-21 00:00:00",0,999093,999093
"2017-08-22 00:00:00",0,999130,999130
"2017-08-23 00:00:00",0,999188,999188
"2017-08-24 00:00:00",36,998167,998298
"2017-08-25 00:00:00",146,998194,998464
"2017-08-26 00:00:00",363,998233,999152
"2017-08-27 00:00:00",474,998183,999205
"2017-08-28 00:00:00",1021,998056,999270
"2017-08-29 00:00:00",1568,997780,999272
"2017-08-30 00:00:00",1906,997641,999316
"2017-08-31 00:00:00",2131,997489,999289
"2017-09-01 00:00:00",2671,997592,999311
"2017-09-02 00:00:00",2671,994598,999210
"2017-09-03 00:00:00",2556,991620,999159
"2017-09-04 00:00:00",4164,997049,999637
"2017-09-05 00:00:00",3889,991402,999156
"2017-09-06 00:00:00",5406,995949,999972
"2017-09-07 00:00:00",5184,993722,999330
"2017-09-08 00:00:00",5947,994878,999854
"2017-09-09 00:00:00",4670,965121,998039
"2017-09-10 00:00:00",6774,985739,999246
"2017-09-11 00:00:00",9985,990346,999179
"2017-09-12 00:00:00",10280,867062,881477
"2017-09-13 00:00:00",9629,907324,920259
"2017-09-14 00:00:00",13092,988806,1000008
"2017-09-15 00:00:00",15480,990187,1000031
"2017-09-16 00:00:00",10220,882271,901415
"2017-09-17 00:00:00",9067,521894,547363
"2017-09-18 00:00:00",18685,991461,1008300
"2017-09-19 00:00:00",21636,990346,1005354
"2017-09-20 00:00:00",23570,989683,1012228
"2017-09-21 00:00:00",16755,959404,998224
"2017-09-22 00:00:00",19134,973716,999326
"2017-09-23 00:00:00",15196,644791,673504
"2017-09-24 00:00:00",14360,728216,781640
"2017-09-25 00:00:00",26952,987879,1010246
"2017-09-26 00:00:00",28437,986061,1009372
"2017-09-27 00:00:00",31020,981303,999993
"2017-09-28 00:00:00",24663,981414,999293
"2017-09-29 00:00:00",26398,979550,999938
"2017-09-30 00:00:00",31346,963370,999298
"2017-10-01 00:00:00",28165,984481,1003878
"2017-10-02 00:00:00",40593,985206,1019832
"2017-10-03 00:00:00",32618,980189,999950
"2017-10-04 00:00:00",40066,972643,999974
"2017-10-05 00:00:00",48918,983926,1026224
"2017-10-06 00:00:00",41000,973148,999940
"2017-10-07 00:00:00",30301,966899,999296
"2017-10-08 00:00:00",32183,960663,999311
"2017-10-09 00:00:00",48959,968850,999990
"2017-10-10 00:00:00",51178,975541,1020561
"2017-10-11 00:00:00",55092,974586,1018688
"2017-10-12 00:00:00",59795,977648,1026874
"2017-10-13 00:00:00",66278,974337,1036714
"2017-10-14 00:00:00",64203,971955,1035470
"2017-10-15 00:00:00",43192,961801,999368
"2017-10-16 00:00:00",62773,968022,1027039
"2017-10-17 00:00:00",69486,974271,1041431
"2017-10-18 00:00:00",79756,970568,1044915
"2017-10-19 00:00:00",60552,967970,1028403
"2017-10-20 00:00:00",71581,971635,1031425
"2017-10-21 00:00:00",89876,969612,1052005
"2017-10-22 00:00:00",65979,974179,1032632
"2017-10-23 00:00:00",61477,978563,1033120
"2017-10-24 00:00:00",59508,981273,1039911
"2017-10-25 00:00:00",45743,983304,1026347
"2017-10-26 00:00:00",46778,840338,896823
"2017-10-27 00:00:00",68654,981122,1047220
"2017-10-28 00:00:00",63826,981093,1040797
"2017-10-29 00:00:00",56092,981552,1034560
"2017-10-30 00:00:00",51327,984648,1033959
"2017-10-31 00:00:00",62436,981611,1042007
"2017-11-01 00:00:00",71866,978710,1050185
"2017-11-02 00:00:00",70148,976512,1046987
"2017-11-03 00:00:00",84112,975024,1052901
"2017-11-04 00:00:00",69228,979518,1043455
"2017-11-05 00:00:00",61635,981119,1037689
"2017-11-06 00:00:00",80695,977340,1049726
"2017-11-07 00:00:00",72921,976093,1041296
"2017-11-08 00:00:00",73646,979225,1048016
"2017-11-09 00:00:00",72768,978189,1046737
"2017-11-10 00:00:00",94756,973626,1066227
"2017-11-11 00:00:00",99631,971803,1069055
"2017-11-12 00:00:00",85292,975855,1063206
"2017-11-13 00:00:00",71803,980173,1050447
"2017-11-14 00:00:00",72694,978679,1052102
"2017-11-15 00:00:00",86441,975106,1058709
"2017-11-16 00:00:00",74773,979151,1053032
"2017-11-17 00:00:00",65325,981244,1047478
"2017-11-18 00:00:00",64618,982057,1046675
"2017-11-19 00:00:00",64979,981967,1046905
"2017-11-20 00:00:00",64263,980837,1046424
"2017-11-21 00:00:00",85143,976909,1062076
"2017-11-22 00:00:00",81143,976149,1059052
"2017-11-23 00:00:00",86668,976585,1063397
"2017-11-24 00:00:00",87752,975734,1063889
"2017-11-25 00:00:00",75247,979187,1055174
"2017-11-26 00:00:00",77943,978734,1056714
"2017-11-27 00:00:00",82556,977064,1060833
"2017-11-28 00:00:00",93727,974002,1069465
"2017-11-29 00:00:00",96759,974028,1070191
"2017-11-30 00:00:00",93474,974810,1068284
"2017-12-01 00:00:00",90393,975629,1066631
"2017-12-02 00:00:00",70886,979589,1051400
"2017-12-03 00:00:00",75610,979077,1055014
"2017-12-04 00:00:00",92549,975136,1067662
"2017-12-05 00:00:00",91383,975382,1066781
"2017-12-06 00:00:00",86665,976551,1063303
"2017-12-07 00:00:00",92939,974741,1068013
"2017-12-08 00:00:00",88070,976268,1064234
"2017-12-09 00:00:00",73704,979500,1053564
"2017-12-10 00:00:00",67745,981360,1049105
"2017-12-11 00:00:00",87764,976289,1064136
"2017-12-12 00:00:00",87438,976456,1063768
"2017-12-13 00:00:00",75080,979310,1054553
"2017-12-14 00:00:00",67067,981519,1048548
"2017-12-15 00:00:00",80340,978178,1058681
"2017-12-16 00:00:00",75375,979294,1054669
"2017-12-17 00:00:00",69546,980631,1050455
"2017-12-18 00:00:00",70175,980713,1051128
"2017-12-19 00:00:00",86524,976718,1063012
"2017-12-20 00:00:00",91033,975631,1066682
"2017-12-21 00:00:00",71454,979493,1051902
"2017-12-22 00:00:00",78892,979033,1057470
"2017-12-23 00:00:00",77795,978907,1056635
"2017-12-24 00:00:00",75048,979497,1054545
"2017-12-25 00:00:00",69941,980464,1051280
"2017-12-26 00:00:00",68714,980766,1049803
"2017-12-27 00:00:00",90183,974979,1065946
"2017-12-28 00:00:00",89040,975989,1065029
"2017-12-29 00:00:00",63432,982558,1046585
"2017-12-30 00:00:00",70827,980217,1051386
"2017-12-31 00:00:00",64776,981748,1046795
"2018-01-01 00:00:00",58236,983722,1041929
"2018-01-02 00:00:00",66106,981779,1047885
"2018-01-03 00:00:00",76765,979090,1055805
"2018-01-04 00:00:00",86265,976952,1063799
"2018-01-05 00:00:00",92830,975306,1067208
"2018-01-06 00:00:00",81874,977822,1059662
"2018-01-07 00:00:00",73381,979867,1053318
"2018-01-08 00:00:00",82717,976666,1060114
"2018-01-09 00:00:00",79397,978311,1057367
"2018-01-10 00:00:00",76855,978901,1055756
"2018-01-11 00:00:00",86296,976482,1062962
"2018-01-12 00:00:00",67472,981722,1048811
"2018-01-13 00:00:00",62850,981652,1045342
"2018-01-14 00:00:00",58417,982884,1043166
"2018-01-15 00:00:00",86666,976254,1063237
"2018-01-16 00:00:00",86659,976559,1063218
"2018-01-17 00:00:00",80278,977153,1058307
"2018-01-18 00:00:00",79960,978124,1058140
"2018-01-19 00:00:00",72392,980002,1052533
"2018-01-20 00:00:00",80577,977427,1058656
"2018-01-21 00:00:00",65101,980411,1047088
"2018-01-22 00:00:00",74818,979594,1054412
"2018-01-23 00:00:00",68443,981127,1049267
"2018-01-24 00:00:00",75157,979722,1055559
